id,grid_code,geometry_wkt,ocean_fraction,orbit_state,datetime,product_type
BIO_S1_SCS__1S_20251123T153246_20251123T153307_T_G01_M01_C01_T039_F242_01_DK87R2,WRS-39-242,"POLYGON ((-116.208626 -77.59454, -117.9308 -77.78905, -114.9377 -78.90017, -113.0964 -78.68788, -116.208626 -77.59454))",0.0,ascending,2025-11-23T15:32:46.295Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T153305_20251123T153326_T_G01_M01_C01_T039_F243_01_DK87RD,WRS-39-243,"POLYGON ((-118.61036 -76.56802, -120.23279 -76.74923, -117.678604 -77.88318, -115.94254 -77.68664, -118.61036 -76.56802))",0.0,ascending,2025-11-23T15:33:05.346Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T153324_20251123T153345_T_G01_M01_C01_T039_F244_01_DK87S5,WRS-39-244,"POLYGON ((-120.68871 -75.523346, -122.21999 -75.69327, -120.01503 -76.845146, -118.37764 -76.66193, -120.68871 -75.523346))",-2.220446049250313e-16,ascending,2025-11-23T15:33:24.397Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T153343_20251123T153404_T_G01_M01_C01_T039_F245_01_DK88DN,WRS-39-245,"POLYGON ((-122.51523 -74.46544, -123.951614 -74.62433, -122.02757 -75.79048, -120.494 -75.620094, -122.51523 -74.46544))",0.1830099360376456,ascending,2025-11-23T15:33:43.446Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T153402_20251123T153423_T_G01_M01_C01_T039_F246_01_DK87N5,WRS-39-246,"POLYGON ((-124.116875 -73.39469, -125.474625 -73.54488, -123.77912 -74.722496, -122.33238 -74.56225, -124.116875 -73.39469))",0.7905496519488722,ascending,2025-11-23T15:34:02.496Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T153421_20251123T153436_T_G01_M01_C01_T039_F247_01_DK87NS,WRS-39-247,"POLYGON ((-125.136444 -72.62917, -126.44611 -72.774284, -125.32239 -73.64402, -123.95217 -73.492294, -125.136444 -72.62917))",0.9992697724913794,ascending,2025-11-23T15:34:21.547Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T155955_20251123T160025_T_G01_M01_C01_T040_F018_01_DK889D,WRS-40-18,"POLYGON ((-155.60109 20.583307, -156.17944 20.455624, -155.7233 18.604769, -155.15169 18.730928, -155.60109 20.583307))",0.4717169281234995,ascending,2025-11-23T15:59:55.308Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T163454_20251123T163509_T_G01_M01_C01_T040_F128_01_DKCIR8,WRS-40-128,"POLYGON ((28.696701 30.53768, 29.32636 30.400194, 29.593246 31.308807, 28.957212 31.447481, 28.696701 30.53768))",0.5527246583844903,descending,2025-11-23T16:34:54.288Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T163507_20251123T163528_T_G01_M01_C01_T040_F129_01_DKCIRI,WRS-40-129,"POLYGON ((28.371311 29.39151, 28.995169 29.255074, 29.356295 30.507664, 28.72405 30.645676, 28.371311 29.39151))",-2.220446049250313e-16,descending,2025-11-23T16:35:07.578Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T163526_20251123T163547_T_G01_M01_C01_T040_F130_01_DKCISC,WRS-40-130,"POLYGON ((28.05234 28.244762, 28.669075 28.109692, 29.022888 29.363146, 28.398241 29.499718, 28.05234 28.244762))",0.0,descending,2025-11-23T16:35:26.556Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T163545_20251123T163606_T_G01_M01_C01_T040_F131_01_DKCSRE,WRS-40-131,"POLYGON ((27.73919 27.097153, 28.34964 26.963287, 28.696611 28.217615, 28.078703 28.352911, 27.73919 27.097153))",0.0,descending,2025-11-23T16:35:45.536Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T163604_20251123T163625_T_G01_M01_C01_T040_F132_01_DKCRQ8,WRS-40-132,"POLYGON ((27.433039 25.948545, 28.036089 25.816154, 28.37664 27.071304, 27.766586 27.205057, 27.433039 25.948545))",-2.220446049250313e-16,descending,2025-11-23T16:36:04.517Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T163623_20251123T163644_T_G01_M01_C01_T040_F133_01_DKCRYR,WRS-40-133,"POLYGON ((27.130703 24.799564, 27.728222 24.668266, 28.06273 25.924135, 27.458632 26.05673, 27.130703 24.799564))",0.0,descending,2025-11-23T16:36:23.499Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T163642_20251123T163703_T_G01_M01_C01_T040_F134_01_DKCRR0,WRS-40-134,"POLYGON ((26.83318 23.649982, 27.425537 23.519724, 27.754387 24.776321, 27.15586 24.90782, 26.83318 23.649982))",0.0,descending,2025-11-23T16:36:42.481Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T163701_20251123T163722_T_G01_M01_C01_T040_F135_01_DKCRR4,WRS-40-135,"POLYGON ((26.54026 22.499815, 27.1278 22.370544, 27.45134 23.627832, 26.858028 23.758282, 26.54026 22.499815))",0.0,descending,2025-11-23T16:37:01.464Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T163720_20251123T163741_T_G01_M01_C01_T040_F136_01_DKCRW8,WRS-40-136,"POLYGON ((26.251755 21.34909, 26.835598 21.220587, 27.15416 22.47852, 26.564926 22.608149, 26.251755 21.34909))",0.0,descending,2025-11-23T16:37:20.448Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T163739_20251123T163800_T_G01_M01_C01_T040_F137_01_DKCRV7,WRS-40-137,"POLYGON ((25.967157 20.197748, 26.546837 20.070145, 26.86072 21.328684, 26.276031 21.457361, 25.967157 20.197748))",0.0,descending,2025-11-23T16:37:39.434Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T163758_20251123T163819_T_G01_M01_C01_T040_F138_01_DKCRRV,WRS-40-138,"POLYGON ((25.686487 19.046108, 26.261904 18.919453, 26.571384 20.1785, 25.99133 20.306177, 25.686487 19.046108))",0.0,descending,2025-11-23T16:37:58.418Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T163817_20251123T163838_T_G01_M01_C01_T040_F139_01_DKCRSG,WRS-40-139,"POLYGON ((25.409323 17.893917, 25.981188 17.768078, 26.286556 19.027657, 25.710413 19.154469, 25.409323 17.893917))",1.1102230246251565e-16,descending,2025-11-23T16:38:17.403Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T163836_20251123T163857_T_G01_M01_C01_T040_F140_01_DKCRXR,WRS-40-140,"POLYGON ((25.135536 16.741222, 25.703747 16.616253, 26.005262 17.876326, 25.43313 18.00222, 25.135536 16.741222))",-2.220446049250313e-16,descending,2025-11-23T16:38:36.391Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T163855_20251123T163916_T_G01_M01_C01_T040_F141_01_DKCRGY,WRS-40-141,"POLYGON ((24.865683 15.587996, 25.430004 15.46397, 25.727917 16.7245, 25.160025 16.849405, 24.865683 15.587996))",0.0,descending,2025-11-23T16:38:55.378Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T163914_20251123T163935_T_G01_M01_C01_T040_F142_01_DKCRHK,WRS-40-142,"POLYGON ((24.597837 14.434577, 25.159494 14.311256, 25.454023 15.572154, 24.889137 15.69631, 24.597837 14.434577))",0.0,descending,2025-11-23T16:39:14.368Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T163933_20251123T163954_T_G01_M01_C01_T040_F143_01_DKCRNA,WRS-40-143,"POLYGON ((24.332739 13.280752, 24.892 13.158105, 25.183388 14.419396, 24.62123 14.542836, 24.332739 13.280752))",1.1102230246251565e-16,descending,2025-11-23T16:39:33.358Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T163952_20251123T164013_T_G01_M01_C01_T040_F144_01_DKCRG4,WRS-40-144,"POLYGON ((24.07014 12.126753, 24.626905 12.00483, 24.915361 13.266481, 24.35603 13.389156, 24.07014 12.126753))",0.0,descending,2025-11-23T16:39:52.346Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164011_20251123T164031_T_G01_M01_C01_T040_F145_01_DNS8AB,WRS-40-145,"POLYGON ((23.823687 10.98176, 24.37626 10.860936, 24.660337 12.09823, 24.108505 12.219119, 23.823687 10.98176))",0.0,descending,2025-11-23T16:40:11.536Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164030_20251123T164050_T_G01_M01_C01_T040_F146_01_DNS90T,WRS-40-146,"POLYGON ((23.566069 9.826975, 24.11794 9.706539, 24.395033 10.945116, 23.841434 11.066178, 23.566069 9.826975))",0.0,descending,2025-11-23T16:40:30.527Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164049_20251123T164110_T_G01_M01_C01_T040_F147_01_DKCOGE,WRS-40-147,"POLYGON ((23.295076 8.662789, 23.847591 8.542499, 24.12844 9.804984, 23.57432 9.92591, 23.295076 8.662789))",0.0,descending,2025-11-23T16:40:49.325Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164108_20251123T164129_T_G01_M01_C01_T040_F148_01_DKCO8D,WRS-40-148,"POLYGON ((23.040655 7.507716, 23.591766 7.388025, 23.870466 8.650808, 23.318068 8.771097, 23.040655 7.507716))",0.0,descending,2025-11-23T16:41:08.318Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164127_20251123T164148_T_G01_M01_C01_T040_F149_01_DKCO5X,WRS-40-149,"POLYGON ((22.788034 6.352437, 23.33836 6.23324, 23.615065 7.496171, 23.063765 7.615931, 22.788034 6.352437))",1.1102230246251565e-16,descending,2025-11-23T16:41:27.313Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164146_20251123T164207_T_G01_M01_C01_T040_F150_01_DKCO6F,WRS-40-150,"POLYGON ((22.53695 5.196911, 23.08636 5.078264, 23.361254 6.341377, 22.811176 6.460552, 22.53695 5.196911))",-2.220446049250313e-16,descending,2025-11-23T16:41:46.310Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164205_20251123T164226_T_G01_M01_C01_T040_F151_01_DKCIIV,WRS-40-151,"POLYGON ((22.287458 4.041247, 22.83618 3.923131, 23.109423 5.186397, 22.560347 5.305006, 22.287458 4.041247))",-2.220446049250313e-16,descending,2025-11-23T16:42:05.306Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164224_20251123T164245_T_G01_M01_C01_T040_F152_01_DKCIIK,WRS-40-152,"POLYGON ((22.039047 2.885536, 22.58774 2.767838, 22.859493 4.031231, 22.310757 4.149387, 22.039047 2.885536))",0.0,descending,2025-11-23T16:42:24.303Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164243_20251123T164304_T_G01_M01_C01_T040_F153_01_DKCII0,WRS-40-153,"POLYGON ((21.79157 1.729783, 22.340517 1.612473, 22.610937 2.875966, 22.062256 2.993702, 21.79157 1.729783))",0.0,descending,2025-11-23T16:42:43.300Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164302_20251123T164323_T_G01_M01_C01_T040_F154_01_DKCIGV,WRS-40-154,"POLYGON ((21.545238 0.573862, 22.09504 0.456841, 22.36428 1.720409, 21.815052 1.837823, 21.545238 0.573862))",1.1102230246251565e-16,descending,2025-11-23T16:43:02.300Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164321_20251123T164342_T_G01_M01_C01_T040_F155_01_DKCIH1,WRS-40-155,"POLYGON ((21.299738 -0.582137, 21.850267 -0.698809, 22.118475 0.564806, 21.56883 0.681839, 21.299738 -0.582137))",0.0,descending,2025-11-23T16:43:21.300Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164340_20251123T164401_T_G01_M01_C01_T040_F156_01_DKCRDC,WRS-40-156,"POLYGON ((21.054567 -1.7381, 21.606905 -1.854621, 21.874228 -0.590983, 21.32309 -0.474133, 21.054567 -1.7381))",0.0,descending,2025-11-23T16:43:40.302Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164359_20251123T164420_T_G01_M01_C01_T040_F157_01_DKCR9L,WRS-40-157,"POLYGON ((20.810356 -2.894054, 21.364313 -3.010352, 21.63088 -1.746773, 21.07844 -1.630179, 20.810356 -2.894054))",-2.220446049250313e-16,descending,2025-11-23T16:43:59.303Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164418_20251123T164439_T_G01_M01_C01_T040_F158_01_DKCRAD,WRS-40-158,"POLYGON ((20.566662 -4.050084, 21.122482 -4.166176, 21.38846 -2.902565, 20.834475 -2.786208, 20.566662 -4.050084))",1.1102230246251565e-16,descending,2025-11-23T16:44:18.305Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164437_20251123T164458_T_G01_M01_C01_T040_F159_01_DKCRKH,WRS-40-159,"POLYGON ((20.323494 -5.205966, 20.882942 -5.322186, 21.148443 -4.058684, 20.591156 -3.94223, 20.323494 -5.205966))",0.0,descending,2025-11-23T16:44:37.308Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164456_20251123T164517_T_G01_M01_C01_T040_F160_01_DKCREI,WRS-40-160,"POLYGON ((20.08086 -6.361967, 20.645683 -6.478637, 20.91086 -5.215148, 20.348537 -5.098274, 20.08086 -6.361967))",0.0,descending,2025-11-23T16:44:56.311Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164515_20251123T164536_T_G01_M01_C01_T040_F161_01_DKCIFP,WRS-40-161,"POLYGON ((19.84193 -7.518679, 20.40598 -7.634493, 20.67097 -6.3711, 20.109734 -6.255114, 19.84193 -7.518679))",1.1102230246251565e-16,descending,2025-11-23T16:45:15.316Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164534_20251123T164555_T_G01_M01_C01_T040_F162_01_DKCI98,WRS-40-162,"POLYGON ((19.603172 -8.675184, 20.169374 -8.79071, 20.434288 -7.527497, 19.871227 -7.411829, 19.603172 -8.675184))",0.0,descending,2025-11-23T16:45:34.321Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164553_20251123T164614_T_G01_M01_C01_T040_F163_01_DKCI96,WRS-40-163,"POLYGON ((19.364492 -9.831798, 19.933065 -9.947045, 20.19805 -8.683973, 19.632952 -8.568614, 19.364492 -9.831798))",-2.220446049250313e-16,descending,2025-11-23T16:45:53.329Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164612_20251123T164633_T_G01_M01_C01_T040_F164_01_DKCI8B,WRS-40-164,"POLYGON ((19.125727 -10.988237, 19.696905 -11.103218, 19.962097 -9.840306, 19.394728 -9.725243, 19.125727 -10.988237))",0.0,descending,2025-11-23T16:46:12.336Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164631_20251123T164652_T_G01_M01_C01_T040_F165_01_DKCIA9,WRS-40-165,"POLYGON ((18.886745 -12.144502, 19.460773 -12.25923, 19.726309 -10.9965, 19.156427 -10.881721, 18.886745 -12.144502))",3.3306690738754696e-16,descending,2025-11-23T16:46:31.344Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164650_20251123T164711_T_G01_M01_C01_T040_F166_01_DKCO54,WRS-40-166,"POLYGON ((18.643286 -13.299876, 19.224285 -13.415137, 19.490303 -12.15261, 18.91383 -12.037329, 18.643286 -13.299876))",-2.220446049250313e-16,descending,2025-11-23T16:46:50.353Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164709_20251123T164730_T_G01_M01_C01_T040_F167_01_DKCO5Q,WRS-40-167,"POLYGON ((18.403158 -14.455818, 18.987574 -14.57086, 19.254215 -13.308555, 18.67468 -13.193524, 18.403158 -14.455818))",0.0,descending,2025-11-23T16:47:09.363Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164728_20251123T164749_T_G01_M01_C01_T040_F168_01_DKCO4F,WRS-40-168,"POLYGON ((18.162504 -15.611652, 18.750578 -15.726484, 19.017984 -14.464423, 18.435154 -14.349632, 18.162504 -15.611652))",1.1102230246251565e-16,descending,2025-11-23T16:47:28.375Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164747_20251123T164808_T_G01_M01_C01_T040_F169_01_DKCO5P,WRS-40-169,"POLYGON ((17.921034 -16.767166, 18.513042 -16.881807, 18.78136 -15.620009, 18.194962 -15.505442, 17.921034 -16.767166))",-2.220446049250313e-16,descending,2025-11-23T16:47:47.386Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164806_20251123T164827_T_G01_M01_C01_T040_F170_01_DKCO6X,WRS-40-170,"POLYGON ((17.678553 -17.922606, 18.274782 -18.03707, 18.544163 -16.775553, 17.953918 -16.661194, 17.678553 -17.922606))",-2.220446049250313e-16,descending,2025-11-23T16:48:06.400Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164821_20251123T164846_T_G01_M01_C01_T040_F171_01_DNHOLT,WRS-40-171,"POLYGON ((17.46536 -19.071005, 18.056847 -19.183477, 18.366974 -17.726498, 17.783855 -17.614388, 17.46536 -19.071005))",0.0,descending,2025-11-23T16:48:21.996Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164844_20251123T164905_T_G01_M01_C01_T040_F172_01_DKCSGW,WRS-40-172,"POLYGON ((17.190243 -20.232477, 17.791292 -20.3458, 18.06331 -19.0849, 17.468977 -18.971746, 17.190243 -20.232477))",-2.220446049250313e-16,descending,2025-11-23T16:48:44.427Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164903_20251123T164924_T_G01_M01_C01_T040_F173_01_DKCSG2,WRS-40-173,"POLYGON ((16.94416 -21.387163, 17.550266 -21.500359, 17.823824 -20.239794, 17.224836 -20.126802, 16.94416 -21.387163))",1.1102230246251565e-16,descending,2025-11-23T16:49:03.444Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164922_20251123T164943_T_G01_M01_C01_T040_F174_01_DKCSFI,WRS-40-174,"POLYGON ((16.69657 -22.541285, 17.30763 -22.654293, 17.5829 -21.394087, 16.979366 -21.281313, 16.69657 -22.541285))",-2.220446049250313e-16,descending,2025-11-23T16:49:22.458Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T164941_20251123T165002_T_G01_M01_C01_T040_F175_01_DKCSHO,WRS-40-175,"POLYGON ((16.447172 -23.69542, 17.063923 -23.808338, 17.34108 -22.548504, 16.73228 -22.435854, 16.447172 -23.69542))",1.1102230246251565e-16,descending,2025-11-23T16:49:41.478Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T165000_20251123T165021_T_G01_M01_C01_T040_F176_01_DKCRXV,WRS-40-176,"POLYGON ((16.19582 -24.848984, 16.81819 -24.96176, 17.097425 -23.702314, 16.483437 -23.589844, 16.19582 -24.848984))",-2.220446049250313e-16,descending,2025-11-23T16:50:00.496Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T165019_20251123T165040_T_G01_M01_C01_T040_F177_01_DKCS08,WRS-40-177,"POLYGON ((15.936143 -26.001144, 16.571121 -26.115007, 16.852623 -24.855967, 16.226572 -24.742455, 15.936143 -26.001144))",0.0,descending,2025-11-23T16:50:19.515Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T165038_20251123T165059_T_G01_M01_C01_T040_F178_01_DKCS5B,WRS-40-178,"POLYGON ((15.680252 -27.154049, 16.322054 -27.26789, 16.606028 -26.009274, 15.973624 -25.89582, 15.680252 -27.154049))",-2.220446049250313e-16,descending,2025-11-23T16:50:38.536Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T165057_20251123T165120_T_G01_M01_C01_T040_F179_01_DKCS4V,WRS-40-179,"POLYGON ((15.386308 -28.455856, 16.036104 -28.569681, 16.357038 -27.16211, 15.718335 -27.048763, 15.386308 -28.455856))",0.3308889390070072,descending,2025-11-23T16:50:57.557Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T170923_20251123T170942_T_G01_M01_C01_T040_F237_01_DKCJ28,WRS-40-237,"POLYGON ((-120.1681 -82.20851, -122.20301 -82.4991, -115.01695 -83.2599, -113.06789 -82.93879, -120.1681 -82.20851))",-2.220446049250313e-16,ascending,2025-11-23T17:09:23.537Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T170941_20251123T171001_T_G01_M01_C01_T040_F238_01_DKCJ1F,WRS-40-238,"POLYGON ((-125.93438 -81.39238, -127.95387 -81.656, -121.59168 -82.57218, -119.556435 -82.27827, -125.93438 -81.39238))",1.1102230246251565e-16,ascending,2025-11-23T17:09:41.040Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T171000_20251123T171020_T_G01_M01_C01_T040_F239_01_DKCJ22,WRS-40-239,"POLYGON ((-130.69041 -80.507835, -132.64682 -80.74851, -127.4595 -81.73694, -125.425735 -81.46947, -130.69041 -80.507835))",1.1102230246251565e-16,ascending,2025-11-23T17:10:00.091Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T171019_20251123T171039_T_G01_M01_C01_T040_F240_01_DKCOB4,WRS-40-240,"POLYGON ((-134.63942 -79.5723, -136.50189 -79.79252, -132.23276 -80.83385, -130.26471 -80.59043, -134.63942 -79.5723))",0.0,ascending,2025-11-23T17:10:19.141Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T171038_20251123T171059_T_G01_M01_C01_T040_F241_01_DKCIH3,WRS-40-241,"POLYGON ((-137.94997 -78.59806, -139.71251 -78.80098, -136.15755 -79.8817, -134.27986 -79.65881, -137.94997 -78.59806))",0.0,ascending,2025-11-23T17:10:38.194Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T171057_20251123T171118_T_G01_M01_C01_T040_F242_01_DKCR7L,WRS-40-242,"POLYGON ((-140.75494 -77.59445, -142.41812 -77.78257, -139.4208 -78.89312, -137.64278 -78.68781, -140.75494 -77.59445))",0.0,ascending,2025-11-23T17:10:57.244Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T171116_20251123T171137_T_G01_M01_C01_T040_F243_01_DKCR8A,WRS-40-243,"POLYGON ((-143.15657 -76.567955, -144.7236 -76.74322, -142.16544 -77.87667, -140.4888 -77.686584, -143.15657 -76.567955))",0.0,ascending,2025-11-23T17:11:16.294Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T171135_20251123T171202_T_G01_M01_C01_T040_F244_01_DKCIOI,WRS-40-244,"POLYGON ((-145.90314 -75.15588, -147.35153 -75.31655, -144.50542 -76.8391, -142.92381 -76.66188, -145.90314 -75.15588))",0.3771635742112157,ascending,2025-11-23T17:11:35.345Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T181807_20251123T181824_T_G01_M01_C01_T041_F144_01_DKI6GB,WRS-41-144,"POLYGON ((-0.475225 12.126531, 0.079098 12.005134, 0.315617 13.040715, -0.240782 13.162723, -0.475225 12.126531))",-2.220446049250313e-16,descending,2025-11-23T18:18:07.026Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T181822_20251123T181843_T_G01_M01_C01_T041_F145_01_DKCS52,WRS-41-145,"POLYGON ((-0.735731 10.972208, -0.183205 10.85141, 0.1025 12.113347, -0.452266 12.234855, -0.735731 10.972208))",0.0,descending,2025-11-23T18:18:22.296Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T181841_20251123T181902_T_G01_M01_C01_T041_F146_01_DKCISH,WRS-41-146,"POLYGON ((-0.994059 9.817496, -0.442304 9.6971, -0.159113 10.959394, -0.71279 11.080462, -0.994059 9.817496))",-2.220446049250313e-16,descending,2025-11-23T18:18:41.288Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T181900_20251123T181921_T_G01_M01_C01_T041_F147_01_DKCJ27,WRS-41-147,"POLYGON ((-1.25022 8.662717, -0.700145 8.54295, -0.419307 9.805454, -0.970987 9.925855, -1.25022 8.662717))",0.08346959856600389,descending,2025-11-23T18:19:00.280Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T181919_20251123T181940_T_G01_M01_C01_T041_F148_01_DKCJ1X,WRS-41-148,"POLYGON ((-1.504629 7.507633, -0.955962 7.388465, -0.677283 8.651207, -1.227241 8.770972, -1.504629 7.507633))",0.08298228036716937,descending,2025-11-23T18:19:19.274Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T181938_20251123T181959_T_G01_M01_C01_T041_F149_01_DKCJ1J,WRS-41-149,"POLYGON ((-1.757252 6.35228, -1.209373 6.233604, -0.932677 7.496554, -1.481535 7.615792, -1.757252 6.35228))",1.1102230246251565e-16,descending,2025-11-23T18:19:38.269Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T181957_20251123T182018_T_G01_M01_C01_T041_F150_01_DKCJ19,WRS-41-150,"POLYGON ((-2.008322 5.196754, -1.46136 5.078628, -1.186477 6.341761, -1.734109 6.460413, -2.008322 5.196754))",0.0,descending,2025-11-23T18:19:57.265Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T182016_20251123T182029_T_G01_M01_C01_T041_F151_01_DKCJQP,WRS-41-151,"POLYGON ((-2.163298 4.479476, -1.616946 4.361714, -1.438287 5.186825, -1.984913 5.304912, -2.163298 4.479476))",0.5645446411161343,descending,2025-11-23T18:20:16.261Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T184752_20251123T184812_T_G01_M01_C01_T041_F238_01_DKCONP,WRS-41-238,"POLYGON ((-150.48698 -81.39314, -152.44328 -81.64883, -146.39836 -82.52515, -144.42574 -82.24149, -150.48698 -81.39314))",0.0,ascending,2025-11-23T18:47:52.896Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T184811_20251123T184831_T_G01_M01_C01_T041_F239_01_DKCOIU,WRS-41-239,"POLYGON ((-155.24261 -80.50852, -157.13834 -80.742004, -151.94856 -81.72973, -149.97818 -81.47027, -155.24261 -80.50852))",0.4542336317921387,ascending,2025-11-23T18:48:11.010Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T184830_20251123T184850_T_G01_M01_C01_T041_F240_01_DKCONF,WRS-41-240,"POLYGON ((-159.19173 -79.57277, -160.9967 -79.78643, -156.72452 -80.82716, -154.81747 -80.59102, -159.19173 -79.57277))",0.9014770735505134,ascending,2025-11-23T18:48:30.062Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T184849_20251123T184909_T_G01_M01_C01_T041_F241_01_DKCOHI,WRS-41-241,"POLYGON ((-162.50131 -78.59861, -164.20973 -78.7955, -160.65163 -79.87567, -158.83177 -79.65941, -162.50131 -78.59861))",0.13226979059813437,ascending,2025-11-23T18:48:49.113Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T184908_20251123T184918_T_G01_M01_C01_T041_F242_01_DKCON9,WRS-41-242,"POLYGON ((-163.8641 -78.133766, -165.52042 -78.32295, -163.91724 -78.88759, -162.20384 -78.68958, -163.8641 -78.133766))",0.9655912469791946,ascending,2025-11-23T18:49:08.162Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T185820_20251123T185841_T_G01_M01_C01_T041_F271_01_DKCOPW,WRS-41-271,"POLYGON ((170.34802 -45.309425, 169.59421 -45.418804, 169.97726 -46.69232, 170.75156 -46.581573, 170.34802 -45.309425))",0.404974226289587,ascending,2025-11-23T18:58:20.015Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T185839_20251123T185900_T_G01_M01_C01_T041_F272_01_DKCOPX,WRS-41-272,"POLYGON ((170.01427 -44.165356, 169.2749 -44.274143, 169.64102 -45.523373, 170.39948 -45.41333, 170.01427 -44.165356))",0.006925168688213024,ascending,2025-11-23T18:58:39.468Z,S1_SCS__1S
BIO_S1_SCS__1S_20251123T185858_20251123T185917_T_G01_M01_C01_T041_F273_01_DKCOP3,WRS-41-273,"POLYGON ((169.71544 -43.1101, 168.98843 -43.218452, 169.32066 -44.378788, 170.06454 -44.269352, 169.71544 -43.1101))",0.4304714518060403,ascending,2025-11-23T18:58:58.501Z,S1_SCS__1S
